0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,18,22,25,21,19,11,15,5,7,6,3,6,5,14,48,177,261,135,51,24,21,12,12,19,12,8,4,10,11,9,12,7,9,5,7,10,18,22,22,49,34,7,4,4,4,3,2,1,4,2,7,3,3,4,3,5,4,9,5,2,2,3,6,2,2,9,6,5,2,7,7,14,29,34,34,56,54,99,139,160,466,237,230,232,247,222,184,267,285,399,420,416,432,323,425,422,313,424,471,960,2072,966,1467,372,230,307,706,1096,945,2138,650,510,710,520,126,94,113,46,43,20,3,5,7,5,2,1,1,0,0,0,0,0,0,0
